
1707893427727,1176,login page-286,200,OK,Thread Group 1-1,text,true,,1021,458,3,3,https://learnertracker.netlify.app/,1175,0,956
1707893428113,800,login page-286,200,OK,Thread Group 1-2,text,true,,1022,458,3,3,https://learnertracker.netlify.app/,799,0,580
1707893428598,315,login page-286,200,OK,Thread Group 1-3,text,true,,1021,458,3,3,https://learnertracker.netlify.app/,314,0,204
1707893429002,259,login page-286,200,OK,Thread Group 1-4,text,true,,1021,458,4,4,https://learnertracker.netlify.app/,259,0,185
1707893428934,380,login page-287,200,OK,Thread Group 1-1,text,true,,780,1855,4,4,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/709f6d22-2dab-49d6-b991-9e5b1f56ce94,380,0,118
1707893428934,380,login page-287,200,OK,Thread Group 1-2,text,true,,837,1855,4,4,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/709f6d22-2dab-49d6-b991-9e5b1f56ce94,380,0,115
1707893428934,400,login page-287,200,OK,Thread Group 1-3,text,true,,784,1855,4,4,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/709f6d22-2dab-49d6-b991-9e5b1f56ce94,400,0,116
1707893429315,229,login page-288,200,OK,Thread Group 1-1,text,true,,761,1595,5,5,https://incoming.telemetry.mozilla.org/submit/activity-stream/sessions/1/2469dacf-0a32-4f8c-a7e2-0e4bbdeee074,229,0,0
1707893429264,330,login page-287,200,OK,Thread Group 1-4,text,true,,868,1855,5,5,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/709f6d22-2dab-49d6-b991-9e5b1f56ce94,330,0,68
1707893429315,301,login page-288,200,OK,Thread Group 1-2,text,true,,776,1595,5,5,https://incoming.telemetry.mozilla.org/submit/activity-stream/sessions/1/2469dacf-0a32-4f8c-a7e2-0e4bbdeee074,301,0,0
1707893429335,297,login page-288,200,OK,Thread Group 1-3,text,true,,763,1595,5,5,https://incoming.telemetry.mozilla.org/submit/activity-stream/sessions/1/2469dacf-0a32-4f8c-a7e2-0e4bbdeee074,297,0,0
1707893429492,330,login page-286,200,OK,Thread Group 1-5,text,true,,1021,458,5,5,https://learnertracker.netlify.app/,330,0,163
1707893429545,364,login page-289,200,OK,Thread Group 1-1,text,true,,876,2345,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/2b2f3fce-cc97-46bb-85d7-cda7460e352d,364,0,0
1707893429595,392,login page-288,200,OK,Thread Group 1-4,text,true,,812,1595,6,6,https://incoming.telemetry.mozilla.org/submit/activity-stream/sessions/1/2469dacf-0a32-4f8c-a7e2-0e4bbdeee074,392,0,0
1707893429617,370,login page-289,200,OK,Thread Group 1-2,text,true,,885,2345,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/2b2f3fce-cc97-46bb-85d7-cda7460e352d,370,0,0
1707893429634,354,login page-289,200,OK,Thread Group 1-3,text,true,,784,2345,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/2b2f3fce-cc97-46bb-85d7-cda7460e352d,354,0,0
1707893429910,313,login page-292,200,OK,Thread Group 1-1,text,true,,924,2408,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/0aca392a-adeb-4ac7-aec9-3bf36c75191c,312,0,0
1707893429991,254,login page-286,200,OK,Thread Group 1-6,text,true,,1021,458,6,6,https://learnertracker.netlify.app/,254,0,179
1707893429990,270,login page-292,200,OK,Thread Group 1-3,text,true,,836,2408,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/0aca392a-adeb-4ac7-aec9-3bf36c75191c,270,0,0
1707893429989,276,login page-289,200,OK,Thread Group 1-4,text,true,,799,2345,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/2b2f3fce-cc97-46bb-85d7-cda7460e352d,276,0,0
1707893429989,293,login page-292,200,OK,Thread Group 1-2,text,true,,931,2408,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/0aca392a-adeb-4ac7-aec9-3bf36c75191c,293,0,0
1707893429825,478,login page-287,200,OK,Thread Group 1-5,text,true,,799,1855,6,6,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/709f6d22-2dab-49d6-b991-9e5b1f56ce94,478,0,201
1707893430261,270,login page-293,200,OK,Thread Group 1-3,text,true,,876,2638,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/e5c1e14e-418e-4e89-bafc-c6140a0b7ff7,269,0,0
1707893428595,1906,login page,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-3,,true,,5064,11299,7,7,null,1904,30,320
1707893430229,323,login page-293,200,OK,Thread Group 1-1,text,true,,843,2638,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/e5c1e14e-418e-4e89-bafc-c6140a0b7ff7,323,0,0
1707893430304,248,login page-288,200,OK,Thread Group 1-5,text,true,,892,1595,7,7,https://incoming.telemetry.mozilla.org/submit/activity-stream/sessions/1/2469dacf-0a32-4f8c-a7e2-0e4bbdeee074,248,0,0
1707893427545,2785,login page,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-1,,true,,5205,11299,7,7,null,2783,213,1074
1707893430283,396,login page-293,200,OK,Thread Group 1-2,text,true,,810,2638,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/e5c1e14e-418e-4e89-bafc-c6140a0b7ff7,396,0,0
1707893430266,413,login page-292,200,OK,Thread Group 1-4,text,true,,870,2408,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/0aca392a-adeb-4ac7-aec9-3bf36c75191c,413,0,0
